user_id,date,hour,chronotype,circadian_phase,hourly_energy,hourly_productivity,focus_score,cognitive_capacity,recommended_task_type
U0628,2026-06-29,2,Morning,Night,3.03,18.25,17.0,22.22,Recovery Break
U0628,2026-06-29,3,Morning,Night,3.23,20.02,18.77,23.31,Recovery Break
U0628,2026-06-29,4,Morning,Night,3.44,21.79,20.58,24.44,Recovery Break
U0628,2026-06-29,5,Morning,Morning,3.64,23.57,22.36,25.54,Recovery Break
U0628,2026-06-29,6,Morning,Morning,7.23,54.42,53.69,44.96,Admin Tasks
U0628,2026-06-29,7,Morning,Morning,7.69,58.35,57.69,47.44,Admin Tasks
U0628,2026-06-29,8,Morning,Morning,8.14,62.29,61.66,49.91,Admin Tasks
U0628,2026-06-29,9,Morning,Morning,8.6,66.23,65.67,52.39,Admin Tasks
U0628,2026-06-29,10,Morning,Morning,8.14,62.29,61.66,49.91,Meetings
U0628,2026-06-29,11,Morning,Midday,7.69,58.35,57.69,47.44,Admin Tasks
U0628,2026-06-29,12,Morning,Midday,7.23,54.42,53.69,44.96,Admin Tasks
U0628,2026-06-29,13,Morning,Midday,5.86,42.65,41.74,37.56,Admin Tasks
U0628,2026-06-29,14,Morning,Midday,5.48,39.34,38.4,35.48,Admin Tasks
U0628,2026-06-29,15,Morning,Afternoon,5.09,36.04,35.02,33.39,Recovery Break
U0628,2026-06-29,16,Morning,Afternoon,5.4,38.67,37.71,35.06,Admin Tasks
U0628,2026-06-29,17,Morning,Afternoon,4.94,34.73,33.7,32.57,Planning
U0628,2026-06-29,18,Morning,Afternoon,4.48,30.79,29.69,30.08,Planning
U0628,2026-06-29,19,Morning,Evening,4.03,26.86,25.73,27.63,Recovery Break
U0628,2026-06-29,20,Morning,Evening,3.57,22.92,21.72,25.14,Recovery Break
U0628,2026-06-29,21,Morning,Evening,2.5,13.75,12.4,19.36,Recovery Break
U0628,2026-06-29,22,Morning,Evening,2.82,16.51,15.2,21.1,Recovery Break
U0628,2026-06-29,23,Morning,Evening,3.14,19.26,17.99,22.83,Recovery Break
U0629,2026-06-29,0,Intermediate,Night,1.01,0.0,0.0,5.98,Recovery Break
U0629,2026-06-29,1,Intermediate,Night,1.16,0.0,0.0,5.98,Recovery Break
U0629,2026-06-29,2,Intermediate,Night,1.3,0.17,0.0,5.98,Recovery Break
U0629,2026-06-29,3,Intermediate,Night,1.45,1.04,0.0,5.98,Recovery Break
U0629,2026-06-29,4,Intermediate,Night,1.6,1.91,0.12,6.05,Recovery Break
U0629,2026-06-29,5,Intermediate,Morning,1.74,2.77,1.16,6.7,Recovery Break
U0629,2026-06-29,6,Intermediate,Morning,3.77,14.69,15.83,15.79,Recovery Break
U0629,2026-06-29,7,Intermediate,Morning,4.09,16.62,18.17,17.24,Planning
U0629,2026-06-29,8,Intermediate,Morning,4.42,18.55,20.55,18.72,Planning
U0629,2026-06-29,9,Intermediate,Morning,4.74,20.47,22.89,20.17,Planning
U0629,2026-06-29,10,Intermediate,Morning,5.07,22.4,25.27,21.64,Planning
U0629,2026-06-29,11,Intermediate,Midday,5.4,24.33,27.65,23.12,Recovery Break
U0629,2026-06-29,12,Intermediate,Midday,5.72,26.25,29.99,24.57,Recovery Break
U0629,2026-06-29,13,Intermediate,Midday,4.59,19.57,21.8,19.49,Recovery Break
U0629,2026-06-29,14,Intermediate,Midday,4.32,17.95,19.82,18.27,Recovery Break
U0629,2026-06-29,15,Intermediate,Afternoon,4.04,16.33,17.81,17.02,Recovery Break
U0629,2026-06-29,16,Intermediate,Afternoon,4.42,18.55,20.55,18.72,Planning
U0629,2026-06-29,17,Intermediate,Afternoon,4.09,16.62,18.17,17.24,Planning
U0629,2026-06-29,18,Intermediate,Afternoon,3.77,14.69,15.83,15.79,Planning
U0629,2026-06-29,19,Intermediate,Evening,3.44,12.76,13.45,14.32,Recovery Break
U0629,2026-06-29,20,Intermediate,Evening,3.11,10.84,11.07,12.84,Recovery Break
U0629,2026-06-29,21,Intermediate,Evening,2.06,4.62,3.45,8.12,Recovery Break
U0629,2026-06-29,22,Intermediate,Evening,1.83,3.27,1.79,7.09,Recovery Break
U0629,2026-06-29,23,Intermediate,Evening,1.6,1.92,0.13,6.06,Recovery Break
U0630,2026-06-29,0,Evening,Night,2.2,6.69,5.54,10.66,Recovery Break
U0630,2026-06-29,1,Evening,Night,2.04,5.67,4.34,9.92,Recovery Break
U0630,2026-06-29,2,Evening,Night,1.88,4.64,3.13,9.17,Recovery Break
U0630,2026-06-29,3,Evening,Night,1.72,3.62,1.93,8.43,Recovery Break
U0630,2026-06-29,4,Evening,Night,1.56,2.6,0.73,7.68,Recovery Break
U0630,2026-06-29,5,Evening,Morning,1.4,1.57,0.0,7.23,Recovery Break
U0630,2026-06-29,6,Evening,Morning,2.11,6.09,4.85,10.24,Recovery Break
U0630,2026-06-29,7,Evening,Morning,2.46,8.36,7.5,11.88,Planning
U0630,2026-06-29,8,Evening,Morning,2.82,10.64,10.19,13.55,Planning
U0630,2026-06-29,9,Evening,Morning,3.17,12.91,12.84,15.19,Planning
U0630,2026-06-29,10,Evening,Morning,3.53,15.19,15.54,16.86,Planning
U0630,2026-06-29,11,Evening,Midday,3.88,17.46,18.18,18.5,Recovery Break
U0630,2026-06-29,12,Evening,Midday,4.24,19.73,20.87,20.17,Recovery Break
U0630,2026-06-29,13,Evening,Midday,3.94,17.85,18.64,18.79,Recovery Break
U0630,2026-06-29,14,Evening,Midday,4.24,19.76,20.89,20.18,Recovery Break
U0630,2026-06-29,15,Evening,Afternoon,4.54,21.67,23.14,21.58,Recovery Break
U0630,2026-06-29,16,Evening,Afternoon,5.66,28.83,31.56,26.8,Planning
U0630,2026-06-29,17,Evening,Afternoon,6.02,31.11,34.25,28.46,Planning
U0630,2026-06-29,18,Evening,Afternoon,6.37,33.38,36.9,30.11,Planning
U0630,2026-06-29,19,Evening,Evening,6.02,31.11,34.25,28.46,Recovery Break
U0630,2026-06-29,20,Evening,Evening,5.66,28.83,31.56,26.8,Recovery Break
U0630,2026-06-29,21,Evening,Evening,3.87,17.39,18.11,18.46,Recovery Break
U0630,2026-06-29,22,Evening,Evening,3.62,15.8,16.23,17.29,Recovery Break
U0630,2026-06-29,23,Evening,Evening,3.38,14.21,14.4,16.16,Recovery Break
U0631,2026-06-29,0,Evening,Night,3.06,16.8,15.61,20.09,Recovery Break
U0631,2026-06-29,1,Evening,Night,2.85,15.15,13.86,19.0,Recovery Break
U0631,2026-06-29,2,Evening,Night,2.64,13.5,12.11,17.92,Recovery Break
U0631,2026-06-29,3,Evening,Night,2.44,11.85,10.4,16.86,Recovery Break
U0631,2026-06-29,4,Evening,Night,2.23,10.2,8.66,15.78,Recovery Break
U0631,2026-06-29,5,Evening,Morning,2.02,8.55,6.91,14.69,Recovery Break
U0631,2026-06-29,6,Evening,Morning,2.94,15.84,14.6,19.46,Recovery Break
U0631,2026-06-29,7,Evening,Morning,3.4,19.5,18.45,21.85,Planning
U0631,2026-06-29,8,Evening,Morning,3.86,23.17,22.31,24.24,Planning
U0631,2026-06-29,9,Evening,Morning,4.32,26.84,26.17,26.63,Planning
U0631,2026-06-29,10,Evening,Morning,4.78,30.5,30.02,29.02,Planning
U0631,2026-06-29,11,Evening,Midday,5.25,34.17,33.92,31.44,Recovery Break
U0631,2026-06-29,12,Evening,Midday,5.71,37.84,37.78,33.83,Recovery Break
U0631,2026-06-29,13,Evening,Midday,5.33,34.8,34.58,31.85,Recovery Break
U0631,2026-06-29,14,Evening,Midday,5.71,37.88,37.8,33.84,Recovery Break
U0631,2026-06-29,15,Evening,Afternoon,6.1,40.96,41.05,35.86,Admin Tasks
U0631,2026-06-29,16,Evening,Afternoon,7.55,52.5,53.2,43.39,Admin Tasks
U0631,2026-06-29,17,Evening,Afternoon,8.02,56.17,57.1,45.81,Admin Tasks
U0631,2026-06-29,18,Evening,Afternoon,8.48,59.84,60.96,48.2,Admin Tasks
U0631,2026-06-29,19,Evening,Evening,8.02,56.17,57.1,45.81,Admin Tasks
U0631,2026-06-29,20,Evening,Evening,7.55,52.5,53.2,43.39,Admin Tasks
U0631,2026-06-29,21,Evening,Evening,5.23,34.06,33.78,31.35,Recovery Break
U0631,2026-06-29,22,Evening,Evening,4.91,31.5,31.09,29.68,Recovery Break
U0631,2026-06-29,23,Evening,Evening,4.59,28.93,28.4,28.02,Recovery Break
U0632,2026-06-29,0,Evening,Night,3.39,20.8,19.63,24.63,Recovery Break
U0632,2026-06-29,1,Evening,Night,3.18,18.98,17.79,23.49,Recovery Break
U0632,2026-06-29,2,Evening,Night,2.97,17.16,15.95,22.35,Recovery Break
U0632,2026-06-29,3,Evening,Night,2.75,15.34,14.07,21.18,Recovery Break
U0632,2026-06-29,4,Evening,Night,2.54,13.52,12.23,20.04,Recovery Break
U0632,2026-06-29,5,Evening,Morning,2.32,11.7,10.34,18.87,Recovery Break
U0632,2026-06-29,6,Evening,Morning,3.27,19.73,18.56,23.96,Recovery Break
U0632,2026-06-29,7,Evening,Morning,3.74,23.77,22.66,26.51,Planning
U0632,2026-06-29,8,Evening,Morning,4.22,27.82,26.81,29.08,Planning
U0632,2026-06-29,9,Evening,Morning,4.7,31.86,30.95,31.65,Planning
U0632,2026-06-29,10,Evening,Morning,5.17,35.91,35.06,34.19,Admin Tasks
U0632,2026-06-29,11,Evening,Midday,5.65,39.95,39.2,36.76,Admin Tasks
U0632,2026-06-29,12,Evening,Midday,6.12,44.0,43.31,39.31,Admin Tasks
U0632,2026-06-29,13,Evening,Midday,5.73,40.65,39.91,37.2,Admin Tasks
U0632,2026-06-29,14,Evening,Midday,6.13,44.04,43.37,39.35,Admin Tasks
U0632,2026-06-29,15,Evening,Afternoon,6.53,47.44,46.84,41.5,Admin Tasks
U0632,2026-06-29,16,Evening,Afternoon,8.03,60.18,59.85,49.56,Admin Tasks
U0632,2026-06-29,17,Evening,Afternoon,8.5,64.22,63.95,52.11,Admin Tasks
U0632,2026-06-29,18,Evening,Afternoon,8.98,68.27,68.1,54.68,Admin Tasks
U0632,2026-06-29,19,Evening,Evening,8.5,64.22,63.95,52.11,Admin Tasks
U0632,2026-06-29,20,Evening,Evening,8.03,60.18,59.85,49.56,Admin Tasks
U0632,2026-06-29,21,Evening,Evening,5.63,39.84,39.06,36.67,Admin Tasks
U0632,2026-06-29,22,Evening,Evening,5.3,37.01,36.18,34.89,Admin Tasks
U0632,2026-06-29,23,Evening,Evening,4.97,34.17,33.3,33.1,Recovery Break
U0633,2026-06-29,0,Morning,Night,2.57,14.13,13.39,19.54,Recovery Break
U0633,2026-06-29,1,Morning,Night,2.77,15.78,15.1,20.6,Recovery Break
U0633,2026-06-29,2,Morning,Night,2.98,17.43,16.84,21.68,Recovery Break
U0633,2026-06-29,3,Morning,Night,3.18,19.07,18.55,22.74,Recovery Break
U0633,2026-06-29,4,Morning,Night,3.39,20.72,20.29,23.82,Recovery Break
U0633,2026-06-29,5,Morning,Morning,3.59,22.37,22.0,24.88,Recovery Break
U0633,2026-06-29,6,Morning,Morning,7.16,51.05,52.05,43.51,Admin Tasks
U0633,2026-06-29,7,Morning,Morning,7.62,54.71,55.91,45.9,Admin Tasks
U0633,2026-06-29,8,Morning,Morning,8.07,58.37,59.72,48.26,Admin Tasks
U0633,2026-06-29,9,Morning,Morning,8.53,62.04,63.58,50.66,Admin Tasks
U0633,2026-06-29,10,Morning,Morning,8.07,58.37,59.72,48.26,Meetings
U0633,2026-06-29,11,Morning,Midday,7.62,54.71,55.91,45.9,Admin Tasks
U0633,2026-06-29,12,Morning,Midday,7.16,51.05,52.05,43.51,Admin Tasks
U0633,2026-06-29,13,Morning,Midday,5.8,40.11,40.6,36.41,Admin Tasks
U0633,2026-06-29,14,Morning,Midday,5.42,37.04,37.39,34.42,Admin Tasks
U0633,2026-06-29,15,Morning,Afternoon,5.04,33.96,34.17,32.42,Recovery Break
U0633,2026-06-29,16,Morning,Afternoon,5.34,36.41,36.72,34.0,Admin Tasks
U0633,2026-06-29,17,Morning,Afternoon,4.88,32.75,32.87,31.62,Planning
U0633,2026-06-29,18,Morning,Afternoon,4.43,29.09,29.06,29.25,Planning
U0633,2026-06-29,19,Morning,Evening,3.97,25.43,25.2,26.86,Recovery Break
U0633,2026-06-29,20,Morning,Evening,3.52,21.77,21.39,24.5,Recovery Break
U0633,2026-06-29,21,Morning,Evening,2.46,13.24,12.46,18.96,Recovery Break
U0633,2026-06-29,22,Morning,Evening,2.78,15.8,15.15,20.63,Recovery Break
U0633,2026-06-29,23,Morning,Evening,3.1,18.37,17.84,22.3,Recovery Break
U0634,2026-06-29,0,Intermediate,Night,1.32,1.65,0.0,7.76,Recovery Break
U0634,2026-06-29,1,Intermediate,Night,1.49,2.74,0.89,8.31,Recovery Break
U0634,2026-06-29,2,Intermediate,Night,1.66,3.84,2.18,9.11,Recovery Break
U0634,2026-06-29,3,Intermediate,Night,1.83,4.93,3.46,9.91,Recovery Break
U0634,2026-06-29,4,Intermediate,Night,2.0,6.02,4.74,10.7,Recovery Break
U0634,2026-06-29,5,Intermediate,Morning,2.17,7.12,6.02,11.49,Recovery Break
U0634,2026-06-29,6,Intermediate,Morning,4.49,22.15,23.57,22.38,Recovery Break
U0634,2026-06-29,7,Intermediate,Morning,4.87,24.59,26.43,24.15,Planning
U0634,2026-06-29,8,Intermediate,Morning,5.24,27.02,29.25,25.9,Planning
U0634,2026-06-29,9,Intermediate,Morning,5.62,29.45,32.1,27.66,Planning
U0634,2026-06-29,10,Intermediate,Morning,6.0,31.88,34.96,29.44,Planning
U0634,2026-06-29,11,Intermediate,Midday,6.37,34.31,37.78,31.19,Recovery Break
U0634,2026-06-29,12,Intermediate,Midday,6.75,36.74,40.63,32.95,Recovery Break
U0634,2026-06-29,13,Intermediate,Midday,5.44,28.31,30.76,26.83,Recovery Break
U0634,2026-06-29,14,Intermediate,Midday,5.13,26.27,28.4,25.37,Recovery Break
U0634,2026-06-29,15,Intermediate,Afternoon,4.81,24.22,25.99,23.88,Recovery Break
U0634,2026-06-29,16,Intermediate,Afternoon,5.24,27.02,29.25,25.9,Planning
U0634,2026-06-29,17,Intermediate,Afternoon,4.87,24.59,26.43,24.15,Planning
U0634,2026-06-29,18,Intermediate,Afternoon,4.49,22.15,23.57,22.38,Planning
U0634,2026-06-29,19,Intermediate,Evening,4.12,19.72,20.75,20.63,Recovery Break
U0634,2026-06-29,20,Intermediate,Evening,3.74,17.29,17.9,18.86,Recovery Break
U0634,2026-06-29,21,Intermediate,Evening,2.53,9.44,8.74,13.18,Recovery Break
U0634,2026-06-29,22,Intermediate,Evening,2.27,7.74,6.76,11.95,Recovery Break
U0634,2026-06-29,23,Intermediate,Evening,2.0,6.04,4.75,10.71,Recovery Break
U0635,2026-06-29,0,Morning,Night,1.47,0.94,0.0,6.22,Recovery Break
U0635,2026-06-29,1,Morning,Night,1.62,1.76,0.19,6.34,Recovery Break
U0635,2026-06-29,2,Morning,Night,1.77,2.58,1.24,6.99,Recovery Break
U0635,2026-06-29,3,Morning,Night,1.92,3.41,2.3,7.65,Recovery Break
U0635,2026-06-29,4,Morning,Night,2.07,4.23,3.35,8.3,Recovery Break
U0635,2026-06-29,5,Morning,Morning,2.22,5.05,4.4,8.95,Recovery Break
U0635,2026-06-29,6,Morning,Morning,4.79,19.39,22.56,20.21,Recovery Break
U0635,2026-06-29,7,Morning,Morning,5.12,21.22,24.89,21.65,Planning
U0635,2026-06-29,8,Morning,Morning,5.45,23.05,27.22,23.1,Planning
U0635,2026-06-29,9,Morning,Morning,5.78,24.88,29.54,24.54,Planning
U0635,2026-06-29,10,Morning,Morning,5.45,23.05,27.22,23.1,Planning
U0635,2026-06-29,11,Morning,Midday,5.12,21.22,24.89,21.65,Recovery Break
U0635,2026-06-29,12,Morning,Midday,4.79,19.39,22.56,20.21,Recovery Break
U0635,2026-06-29,13,Morning,Midday,3.81,13.92,15.64,15.92,Recovery Break
U0635,2026-06-29,14,Morning,Midday,3.53,12.38,13.67,14.7,Recovery Break
U0635,2026-06-29,15,Morning,Afternoon,3.26,10.85,11.75,13.51,Recovery Break
U0635,2026-06-29,16,Morning,Afternoon,3.48,12.07,13.3,14.47,Planning
U0635,2026-06-29,17,Morning,Afternoon,3.15,10.24,10.97,13.02,Planning
U0635,2026-06-29,18,Morning,Afternoon,2.82,8.41,8.65,11.58,Planning
U0635,2026-06-29,19,Morning,Evening,2.49,6.58,6.32,10.14,Recovery Break
U0635,2026-06-29,20,Morning,Evening,2.16,4.75,3.99,8.7,Recovery Break
U0635,2026-06-29,21,Morning,Evening,1.39,0.49,0.0,6.22,Recovery Break
U0635,2026-06-29,22,Morning,Evening,1.62,1.77,0.19,6.34,Recovery Break
U0635,2026-06-29,23,Morning,Evening,1.86,3.05,1.86,7.38,Recovery Break
U0636,2026-06-29,0,Morning,Night,2.09,7.94,6.3,13.29,Recovery Break
U0636,2026-06-29,1,Morning,Night,2.28,9.25,7.78,14.21,Recovery Break
U0636,2026-06-29,2,Morning,Night,2.46,10.56,9.22,15.1,Recovery Break
U0636,2026-06-29,3,Morning,Night,2.64,11.88,10.66,16.0,Recovery Break
U0636,2026-06-29,4,Morning,Night,2.82,13.19,12.1,16.89,Recovery Break
U0636,2026-06-29,5,Morning,Morning,3.0,14.51,13.55,17.79,Recovery Break
U0636,2026-06-29,6,Morning,Morning,6.16,37.38,38.77,33.42,Recovery Break
U0636,2026-06-29,7,Morning,Morning,6.56,40.3,41.97,35.41,Admin Tasks
U0636,2026-06-29,8,Morning,Morning,6.96,43.22,45.18,37.4,Admin Tasks
U0636,2026-06-29,9,Morning,Morning,7.37,46.14,48.42,39.41,Admin Tasks
U0636,2026-06-29,10,Morning,Morning,6.96,43.22,45.18,37.4,Admin Tasks
U0636,2026-06-29,11,Morning,Midday,6.56,40.3,41.97,35.41,Admin Tasks
U0636,2026-06-29,12,Morning,Midday,6.16,37.38,38.77,33.42,Recovery Break
U0636,2026-06-29,13,Morning,Midday,4.95,28.66,29.13,27.45,Recovery Break
U0636,2026-06-29,14,Morning,Midday,4.62,26.2,26.46,25.79,Recovery Break
U0636,2026-06-29,15,Morning,Afternoon,4.28,23.75,23.75,24.11,Recovery Break
U0636,2026-06-29,16,Morning,Afternoon,4.55,25.7,25.9,25.45,Planning
U0636,2026-06-29,17,Morning,Afternoon,4.14,22.78,22.66,23.44,Planning
U0636,2026-06-29,18,Morning,Afternoon,3.74,19.86,19.45,21.45,Planning
U0636,2026-06-29,19,Morning,Evening,3.34,16.95,16.25,19.46,Recovery Break
U0636,2026-06-29,20,Morning,Evening,2.94,14.03,13.04,17.47,Recovery Break
U0636,2026-06-29,21,Morning,Evening,2.0,7.23,5.54,12.82,Recovery Break
U0636,2026-06-29,22,Morning,Evening,2.28,9.27,7.79,14.22,Recovery Break
U0636,2026-06-29,23,Morning,Evening,2.56,11.31,10.03,15.61,Recovery Break
U0637,2026-06-29,0,Intermediate,Night,1.85,7.01,5.36,13.99,Recovery Break
U0637,2026-06-29,1,Intermediate,Night,2.05,8.63,7.05,15.04,Recovery Break
U0637,2026-06-29,2,Intermediate,Night,2.25,10.25,8.74,16.09,Recovery Break
U0637,2026-06-29,3,Intermediate,Night,2.45,11.88,10.44,17.14,Recovery Break
U0637,2026-06-29,4,Intermediate,Night,2.66,13.5,12.17,18.22,Recovery Break
U0637,2026-06-29,5,Intermediate,Morning,2.86,15.12,13.86,19.26,Recovery Break
U0637,2026-06-29,6,Intermediate,Morning,5.62,37.43,37.17,33.72,Recovery Break
U0637,2026-06-29,7,Intermediate,Morning,6.07,41.04,40.95,36.06,Admin Tasks
U0637,2026-06-29,8,Intermediate,Morning,6.52,44.64,44.73,38.4,Admin Tasks
U0637,2026-06-29,9,Intermediate,Morning,6.96,48.25,48.48,40.73,Admin Tasks
U0637,2026-06-29,10,Intermediate,Morning,7.41,51.85,52.26,43.07,Admin Tasks
U0637,2026-06-29,11,Intermediate,Midday,7.86,55.46,56.04,45.42,Admin Tasks
U0637,2026-06-29,12,Intermediate,Midday,8.3,59.07,59.79,47.74,Admin Tasks
U0637,2026-06-29,13,Intermediate,Midday,6.75,46.56,46.71,39.63,Admin Tasks
U0637,2026-06-29,14,Intermediate,Midday,6.38,43.53,43.56,37.68,Admin Tasks
U0637,2026-06-29,15,Intermediate,Afternoon,6.0,40.5,40.38,35.71,Admin Tasks
U0637,2026-06-29,16,Intermediate,Afternoon,6.52,44.64,44.73,38.4,Admin Tasks
U0637,2026-06-29,17,Intermediate,Afternoon,6.07,41.04,40.95,36.06,Admin Tasks
U0637,2026-06-29,18,Intermediate,Afternoon,5.62,37.43,37.17,33.72,Planning
U0637,2026-06-29,19,Intermediate,Evening,5.18,33.82,33.42,31.39,Recovery Break
U0637,2026-06-29,20,Intermediate,Evening,4.73,30.22,29.64,29.05,Recovery Break
U0637,2026-06-29,21,Intermediate,Evening,3.28,18.57,17.44,21.48,Recovery Break
U0637,2026-06-29,22,Intermediate,Evening,2.97,16.05,14.81,19.85,Recovery Break
U0637,2026-06-29,23,Intermediate,Evening,2.66,13.52,12.18,18.22,Recovery Break
U0638,2026-06-29,0,Intermediate,Night,1.38,2.04,0.0,8.02,Recovery Break
U0638,2026-06-29,1,Intermediate,Night,1.56,3.2,1.34,8.86,Recovery Break
U0638,2026-06-29,2,Intermediate,Night,1.73,4.36,2.65,9.67,Recovery Break
U0638,2026-06-29,3,Intermediate,Night,1.9,5.52,3.97,10.49,Recovery Break
U0638,2026-06-29,4,Intermediate,Night,2.07,6.68,5.29,11.3,Recovery Break
U0638,2026-06-29,5,Intermediate,Morning,2.24,7.85,6.61,12.12,Recovery Break
U0638,2026-06-29,6,Intermediate,Morning,4.59,23.82,24.8,23.4,Recovery Break
U0638,2026-06-29,7,Intermediate,Morning,4.97,26.4,27.74,25.22,Planning
U0638,2026-06-29,8,Intermediate,Morning,5.35,28.98,30.67,27.04,Planning
U0638,2026-06-29,9,Intermediate,Morning,5.74,31.56,33.65,28.89,Planning
U0638,2026-06-29,10,Intermediate,Morning,6.12,34.14,36.59,30.71,Planning
U0638,2026-06-29,11,Intermediate,Midday,6.5,36.72,39.53,32.53,Recovery Break
U0638,2026-06-29,12,Intermediate,Midday,6.88,39.31,42.48,34.36,Admin Tasks
U0638,2026-06-29,13,Intermediate,Midday,5.56,30.35,32.27,28.03,Recovery Break
U0638,2026-06-29,14,Intermediate,Midday,5.24,28.18,29.8,26.5,Recovery Break
U0638,2026-06-29,15,Intermediate,Afternoon,4.92,26.01,27.32,24.96,Recovery Break
U0638,2026-06-29,16,Intermediate,Afternoon,5.35,28.98,30.67,27.04,Planning
U0638,2026-06-29,17,Intermediate,Afternoon,4.97,26.4,27.74,25.22,Planning
U0638,2026-06-29,18,Intermediate,Afternoon,4.59,23.82,24.8,23.4,Planning
U0638,2026-06-29,19,Intermediate,Evening,4.21,21.23,21.85,21.57,Recovery Break
U0638,2026-06-29,20,Intermediate,Evening,3.83,18.65,18.91,19.75,Recovery Break
U0638,2026-06-29,21,Intermediate,Evening,2.6,10.32,9.41,13.86,Recovery Break
U0638,2026-06-29,22,Intermediate,Evening,2.34,8.51,7.38,12.6,Recovery Break
U0638,2026-06-29,23,Intermediate,Evening,2.07,6.7,5.3,11.31,Recovery Break
U0639,2026-06-29,0,Intermediate,Night,1.43,2.72,0.5,8.87,Recovery Break
U0639,2026-06-29,1,Intermediate,Night,1.61,3.96,1.91,9.74,Recovery Break
U0639,2026-06-29,2,Intermediate,Night,1.78,5.19,3.26,10.58,Recovery Break
U0639,2026-06-29,3,Intermediate,Night,1.95,6.43,4.62,11.42,Recovery Break
U0639,2026-06-29,4,Intermediate,Night,2.12,7.67,5.99,12.27,Recovery Break
U0639,2026-06-29,5,Intermediate,Morning,2.3,8.9,7.38,13.13,Recovery Break
U0639,2026-06-29,6,Intermediate,Morning,4.67,25.9,26.21,24.81,Recovery Break
U0639,2026-06-29,7,Intermediate,Morning,5.06,28.65,29.28,26.71,Planning
U0639,2026-06-29,8,Intermediate,Morning,5.44,31.4,32.32,28.6,Planning
U0639,2026-06-29,9,Intermediate,Morning,5.82,34.15,35.35,30.48,Planning
U0639,2026-06-29,10,Intermediate,Morning,6.21,36.89,38.42,32.38,Planning
U0639,2026-06-29,11,Intermediate,Midday,6.59,39.64,41.45,34.26,Admin Tasks
U0639,2026-06-29,12,Intermediate,Midday,6.97,42.39,44.48,36.14,Admin Tasks
U0639,2026-06-29,13,Intermediate,Midday,5.64,32.86,33.92,29.59,Recovery Break
U0639,2026-06-29,14,Intermediate,Midday,5.32,30.55,31.37,28.01,Recovery Break
U0639,2026-06-29,15,Intermediate,Afternoon,5.0,28.24,28.82,26.43,Recovery Break
U0639,2026-06-29,16,Intermediate,Afternoon,5.44,31.4,32.32,28.6,Planning
U0639,2026-06-29,17,Intermediate,Afternoon,5.06,28.65,29.28,26.71,Planning
U0639,2026-06-29,18,Intermediate,Afternoon,4.67,25.9,26.21,24.81,Planning
U0639,2026-06-29,19,Intermediate,Evening,4.29,23.15,23.18,22.93,Recovery Break
U0639,2026-06-29,20,Intermediate,Evening,3.9,20.41,20.11,21.03,Recovery Break
U0639,2026-06-29,21,Intermediate,Evening,2.66,11.53,10.27,14.93,Recovery Break
U0639,2026-06-29,22,Intermediate,Evening,2.4,9.61,8.17,13.62,Recovery Break
U0639,2026-06-29,23,Intermediate,Evening,2.13,7.69,6.04,12.3,Recovery Break
U0640,2026-06-29,0,Evening,Night,3.23,18.92,18.39,22.54,Recovery Break
U0640,2026-06-29,1,Evening,Night,3.02,17.25,16.63,21.45,Recovery Break
U0640,2026-06-29,2,Evening,Night,2.81,15.58,14.87,20.36,Recovery Break
U0640,2026-06-29,3,Evening,Night,2.6,13.91,13.11,19.27,Recovery Break
U0640,2026-06-29,4,Evening,Night,2.39,12.25,11.36,18.18,Recovery Break
U0640,2026-06-29,5,Evening,Morning,2.19,10.58,9.64,17.12,Recovery Break
U0640,2026-06-29,6,Evening,Morning,3.1,17.94,17.33,21.88,Recovery Break
U0640,2026-06-29,7,Evening,Morning,3.57,21.65,21.25,24.31,Planning
U0640,2026-06-29,8,Evening,Morning,4.03,25.36,25.13,26.72,Planning
U0640,2026-06-29,9,Evening,Morning,4.49,29.06,29.0,29.12,Planning
U0640,2026-06-29,10,Evening,Morning,4.96,32.77,32.92,31.55,Planning
U0640,2026-06-29,11,Evening,Midday,5.42,36.48,36.8,33.96,Recovery Break
U0640,2026-06-29,12,Evening,Midday,5.88,40.19,40.68,36.36,Admin Tasks
U0640,2026-06-29,13,Evening,Midday,5.5,37.12,37.48,34.38,Admin Tasks
U0640,2026-06-29,14,Evening,Midday,5.89,40.23,40.75,36.4,Admin Tasks
U0640,2026-06-29,15,Evening,Afternoon,6.27,43.35,43.98,38.41,Admin Tasks
U0640,2026-06-29,16,Evening,Afternoon,7.73,55.02,56.24,46.01,Admin Tasks
U0640,2026-06-29,17,Evening,Afternoon,8.19,58.73,60.12,48.41,Admin Tasks
U0640,2026-06-29,18,Evening,Afternoon,8.66,62.44,64.04,50.84,Admin Tasks
U0640,2026-06-29,19,Evening,Evening,8.19,58.73,60.12,48.41,Admin Tasks
U0640,2026-06-29,20,Evening,Evening,7.73,55.02,56.24,46.01,Admin Tasks
U0640,2026-06-29,21,Evening,Evening,5.4,36.37,36.66,33.87,Recovery Break
U0640,2026-06-29,22,Evening,Evening,5.08,33.78,33.96,32.19,Recovery Break
U0640,2026-06-29,23,Evening,Evening,4.76,31.18,31.25,30.51,Recovery Break
U0641,2026-06-29,0,Intermediate,Night,0.64,0.0,0.0,3.48,Recovery Break
